job,default,cons.price.idx,cons.conf.idx,euribor3m,y
6.0,0.0,93.994,-36.4,4.86,0
3.0,1.0,93.994,-36.4,4.858,0
6.0,0.0,93.075,-47.1,1.405,0
1.0,0.0,92.893,-46.2,1.244,0
2.0,0.0,93.444,-36.1,4.968,1
2.0,0.0,93.918,-42.7,4.966,1
2.0,0.0,94.767,-50.8,1.048,0
4.0,0.0,93.075,-47.1,1.445,0
10.0,0.0,93.994,-36.4,4.859,0
2.0,0.0,93.2,-42.0,4.021,0
2.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,93.369,-34.8,0.636,0
11.0,0.0,94.055,-39.8,0.737,0
4.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.994,-36.4,4.856,1
3.0,1.0,93.075,-47.1,1.405,0
2.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,94.465,-41.8,4.959,0
5.0,1.0,94.199,-37.5,0.877,1
3.0,0.0,93.994,-36.4,4.857,0
3.0,1.0,93.918,-42.7,4.958,0
10.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,93.918,-42.7,4.962,0
5.0,0.0,93.369,-34.8,0.655,1
8.0,0.0,93.444,-36.1,4.966,0
10.0,0.0,93.075,-47.1,1.365,0
4.0,0.0,93.918,-42.7,4.96,0
0.0,0.0,94.465,-41.8,4.864,0
3.0,0.0,92.893,-46.2,1.281,0
2.0,0.0,92.893,-46.2,1.334,0
3.0,0.0,92.893,-46.2,1.244,0
4.0,1.0,93.444,-36.1,4.966,0
6.0,0.0,93.2,-42.0,4.076,0
4.0,0.0,93.2,-42.0,4.076,0
2.0,0.0,93.075,-47.1,1.41,0
3.0,0.0,92.893,-46.2,1.344,0
3.0,0.0,94.465,-41.8,4.961,0
10.0,1.0,93.2,-42.0,4.191,0
6.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,93.994,-36.4,4.859,0
1.0,0.0,93.444,-36.1,4.968,0
6.0,0.0,93.075,-47.1,1.405,0
5.0,0.0,93.369,-34.8,0.653,0
1.0,1.0,93.075,-47.1,1.453,0
6.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,92.893,-46.2,1.281,0
9.0,1.0,93.918,-42.7,4.962,0
2.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,93.075,-47.1,1.41,0
9.0,0.0,93.918,-42.7,4.962,0
2.0,1.0,92.893,-46.2,1.327,0
3.0,1.0,93.918,-42.7,4.961,0
1.0,0.0,93.918,-42.7,4.963,0
3.0,1.0,93.918,-42.7,4.96,0
1.0,1.0,93.994,-36.4,4.855,0
0.0,1.0,94.465,-41.8,4.866,0
4.0,0.0,93.918,-42.7,4.963,0
1.0,0.0,93.994,-36.4,4.857,0
2.0,1.0,93.444,-36.1,4.963,0
1.0,0.0,92.893,-46.2,1.291,0
3.0,0.0,93.994,-36.4,4.855,0
3.0,0.0,94.465,-41.8,4.967,0
3.0,1.0,93.918,-42.7,4.961,0
2.0,0.0,93.444,-36.1,4.968,0
1.0,1.0,92.893,-46.2,1.313,0
3.0,0.0,93.994,-36.4,4.864,0
2.0,0.0,93.2,-42.0,4.153,0
9.0,1.0,92.893,-46.2,1.291,0
2.0,0.0,93.918,-42.7,4.961,0
1.0,0.0,93.075,-47.1,1.405,0
3.0,0.0,93.2,-42.0,4.153,0
2.0,0.0,92.893,-46.2,1.327,0
4.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.444,-36.1,4.963,0
5.0,0.0,93.918,-42.7,4.966,0
8.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,92.963,-40.8,1.268,1
4.0,0.0,92.843,-50.0,1.531,1
4.0,0.0,93.918,-42.7,4.968,0
3.0,1.0,94.027,-38.3,0.904,0
4.0,0.0,92.893,-46.2,1.281,0
3.0,0.0,92.893,-46.2,1.281,0
4.0,0.0,93.994,-36.4,4.857,0
6.0,0.0,92.893,-46.2,1.291,0
4.0,1.0,93.444,-36.1,4.963,0
4.0,0.0,93.994,-36.4,4.856,0
2.0,1.0,94.465,-41.8,4.959,0
7.0,0.0,92.469,-33.6,1.072,0
3.0,1.0,93.918,-42.7,4.961,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,92.843,-50.0,1.757,1
11.0,0.0,92.893,-46.2,1.27,0
10.0,0.0,92.893,-46.2,1.281,0
6.0,1.0,92.893,-46.2,1.291,0
9.0,1.0,94.465,-41.8,4.865,0
4.0,0.0,93.444,-36.1,4.962,0
2.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,92.893,-46.2,1.313,0
3.0,0.0,92.893,-46.2,1.25,0
3.0,1.0,93.994,-36.4,4.86,0
1.0,0.0,93.2,-42.0,4.12,1
1.0,0.0,93.2,-42.0,4.153,0
1.0,0.0,94.465,-41.8,4.947,0
3.0,1.0,93.918,-42.7,4.96,0
3.0,0.0,92.893,-46.2,1.313,0
1.0,0.0,93.2,-42.0,4.12,0
7.0,1.0,94.465,-41.8,4.959,0
6.0,0.0,92.893,-46.2,1.291,1
2.0,0.0,93.444,-36.1,4.963,0
3.0,0.0,92.893,-46.2,1.281,1
3.0,1.0,94.465,-41.8,4.864,0
7.0,1.0,93.444,-36.1,4.968,0
4.0,0.0,93.444,-36.1,4.963,0
11.0,0.0,92.431,-26.9,0.739,1
2.0,0.0,93.918,-42.7,4.96,0
3.0,0.0,94.465,-41.8,4.961,0
9.0,1.0,92.963,-40.8,1.262,0
4.0,0.0,93.918,-42.7,4.957,1
6.0,1.0,93.994,-36.4,4.856,0
1.0,0.0,93.994,-36.4,4.858,0
6.0,0.0,93.918,-42.7,4.961,0
7.0,0.0,93.2,-42.0,4.076,1
10.0,0.0,94.465,-41.8,4.866,0
1.0,0.0,94.465,-41.8,4.959,0
6.0,0.0,93.075,-47.1,1.372,0
3.0,1.0,93.918,-42.7,4.963,0
0.0,0.0,93.444,-36.1,4.964,0
5.0,0.0,93.2,-42.0,4.153,0
1.0,0.0,92.201,-31.4,0.881,1
3.0,0.0,94.465,-41.8,4.961,0
1.0,1.0,94.465,-41.8,4.864,0
6.0,0.0,93.444,-36.1,4.962,0
2.0,0.0,93.994,-36.4,4.858,0
4.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.444,-36.1,4.963,0
3.0,1.0,94.465,-41.8,4.959,0
2.0,0.0,92.893,-46.2,1.266,0
8.0,1.0,93.444,-36.1,4.967,0
1.0,0.0,94.465,-41.8,4.962,0
6.0,1.0,92.893,-46.2,1.334,0
6.0,0.0,93.994,-36.4,4.856,0
6.0,1.0,93.918,-42.7,4.968,0
0.0,0.0,93.918,-42.7,4.96,0
1.0,1.0,94.465,-41.8,4.866,0
6.0,0.0,93.994,-36.4,4.86,0
3.0,1.0,93.918,-42.7,4.963,0
3.0,0.0,93.994,-36.4,4.855,0
0.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,93.918,-42.7,4.962,0
3.0,1.0,93.994,-36.4,4.859,0
1.0,1.0,93.075,-47.1,1.483,0
2.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,93.918,-42.7,4.961,0
7.0,0.0,93.994,-36.4,4.858,0
4.0,1.0,93.918,-42.7,4.961,0
4.0,0.0,93.444,-36.1,4.968,0
2.0,0.0,93.918,-42.7,4.961,0
3.0,0.0,94.465,-41.8,4.961,0
10.0,0.0,93.994,-36.4,4.857,0
1.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,92.649,-30.1,0.715,1
1.0,0.0,92.963,-40.8,1.266,0
3.0,0.0,94.465,-41.8,4.959,0
3.0,1.0,92.893,-46.2,1.281,0
8.0,0.0,93.798,-40.4,5.045,0
3.0,1.0,93.994,-36.4,4.856,1
2.0,0.0,93.994,-36.4,4.855,0
6.0,0.0,93.918,-42.7,4.961,0
4.0,0.0,93.444,-36.1,4.966,0
4.0,0.0,93.444,-36.1,4.963,0
3.0,1.0,92.893,-46.2,1.291,0
1.0,0.0,93.918,-42.7,4.961,1
6.0,0.0,93.2,-42.0,4.076,0
2.0,0.0,93.918,-42.7,4.962,0
2.0,1.0,93.994,-36.4,4.856,0
2.0,0.0,92.893,-46.2,1.334,0
3.0,0.0,93.075,-47.1,1.365,1
3.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,93.444,-36.1,4.963,0
10.0,0.0,93.2,-42.0,4.12,0
7.0,0.0,94.465,-41.8,4.865,0
3.0,0.0,93.918,-42.7,4.958,0
2.0,0.0,93.994,-36.4,4.857,0
1.0,1.0,93.994,-36.4,4.86,0
5.0,0.0,94.055,-39.8,0.748,1
11.0,0.0,93.075,-47.1,1.415,0
0.0,0.0,93.749,-34.6,0.645,0
0.0,1.0,92.893,-46.2,1.334,0
2.0,0.0,94.465,-41.8,4.866,0
1.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,93.918,-42.7,4.961,0
2.0,0.0,93.2,-42.0,4.153,0
5.0,0.0,93.918,-42.7,4.962,1
4.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.444,-36.1,4.968,0
4.0,0.0,93.918,-42.7,4.963,0
2.0,1.0,93.444,-36.1,4.964,0
3.0,0.0,92.893,-46.2,1.281,0
4.0,0.0,93.444,-36.1,4.966,0
1.0,1.0,93.994,-36.4,4.859,0
3.0,0.0,94.465,-41.8,4.959,0
1.0,0.0,93.2,-42.0,4.12,0
11.0,0.0,92.649,-30.1,0.715,1
3.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.876,-40.0,0.682,0
1.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.444,-36.1,4.963,0
10.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,93.444,-36.1,4.964,0
3.0,0.0,93.2,-42.0,4.076,0
0.0,0.0,92.893,-46.2,1.281,0
4.0,0.0,93.994,-36.4,4.855,0
0.0,0.0,93.075,-47.1,1.365,0
4.0,0.0,93.444,-36.1,4.964,0
6.0,0.0,93.444,-36.1,4.966,0
2.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,93.075,-47.1,1.365,1
3.0,0.0,93.075,-47.1,1.41,1
3.0,1.0,94.465,-41.8,4.864,0
8.0,0.0,94.465,-41.8,4.961,0
3.0,0.0,94.465,-41.8,4.864,0
1.0,0.0,93.994,-36.4,4.86,0
4.0,0.0,93.444,-36.1,4.962,0
3.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,92.843,-50.0,1.52,0
5.0,0.0,92.201,-31.4,0.879,0
4.0,1.0,93.918,-42.7,4.962,0
8.0,0.0,94.027,-38.3,0.898,0
1.0,0.0,93.075,-47.1,1.405,0
7.0,0.0,92.893,-46.2,1.244,0
3.0,0.0,93.918,-42.7,4.96,0
3.0,0.0,94.465,-41.8,4.959,0
6.0,0.0,93.994,-36.4,4.86,0
7.0,0.0,92.893,-46.2,1.291,0
1.0,1.0,92.893,-46.2,1.327,0
1.0,0.0,93.994,-36.4,4.857,0
8.0,0.0,94.465,-41.8,4.959,0
6.0,1.0,93.444,-36.1,4.963,0
9.0,0.0,93.994,-36.4,4.855,1
4.0,0.0,94.199,-37.5,0.879,1
10.0,0.0,93.994,-36.4,4.859,0
5.0,1.0,93.918,-42.7,4.963,0
5.0,0.0,93.918,-42.7,4.961,0
2.0,1.0,94.465,-41.8,4.967,0
4.0,0.0,93.994,-36.4,4.856,0
7.0,0.0,94.465,-41.8,4.959,0
6.0,0.0,93.994,-36.4,4.857,0
2.0,1.0,93.918,-42.7,4.96,1
3.0,0.0,92.893,-46.2,1.299,0
4.0,0.0,92.201,-31.4,0.861,0
3.0,1.0,93.918,-42.7,4.962,0
0.0,1.0,93.749,-34.6,0.642,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,94.767,-50.8,1.05,1
0.0,0.0,93.994,-36.4,4.858,0
3.0,0.0,92.893,-46.2,1.334,0
8.0,0.0,92.893,-46.2,1.334,0
2.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,93.075,-47.1,1.453,0
4.0,1.0,94.465,-41.8,4.961,0
2.0,0.0,93.994,-36.4,4.859,0
8.0,0.0,93.994,-36.4,4.858,0
10.0,0.0,92.893,-46.2,1.334,0
2.0,0.0,93.444,-36.1,4.964,0
0.0,0.0,93.994,-36.4,4.864,0
2.0,0.0,92.843,-50.0,1.811,0
4.0,0.0,92.893,-46.2,1.281,0
2.0,0.0,93.918,-42.7,4.962,0
1.0,0.0,92.893,-46.2,1.266,0
4.0,0.0,93.918,-42.7,4.962,0
3.0,1.0,92.893,-46.2,1.313,0
4.0,0.0,94.601,-49.5,1.032,0
6.0,0.0,93.444,-36.1,4.967,0
3.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,93.2,-42.0,4.021,0
1.0,0.0,94.465,-41.8,4.967,0
2.0,0.0,94.215,-40.3,0.893,1
1.0,0.0,93.444,-36.1,4.964,0
3.0,0.0,92.893,-46.2,1.281,0
2.0,0.0,93.2,-42.0,4.076,0
4.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,93.749,-34.6,0.644,1
3.0,0.0,94.465,-41.8,4.96,0
10.0,0.0,92.431,-26.9,0.739,0
11.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,93.444,-36.1,4.963,0
4.0,0.0,93.444,-36.1,4.964,0
5.0,0.0,93.075,-47.1,1.405,1
11.0,1.0,92.893,-46.2,1.344,0
8.0,1.0,93.994,-36.4,4.86,0
3.0,0.0,92.893,-46.2,1.281,0
3.0,0.0,92.893,-46.2,1.334,0
3.0,0.0,92.893,-46.2,1.25,0
6.0,0.0,93.2,-42.0,4.076,0
3.0,0.0,93.444,-36.1,4.963,0
4.0,1.0,93.994,-36.4,4.856,0
1.0,0.0,92.893,-46.2,1.344,0
11.0,0.0,92.379,-29.8,0.803,1
3.0,0.0,93.444,-36.1,4.963,0
5.0,0.0,93.876,-40.0,0.684,1
1.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.444,-36.1,4.963,0
0.0,0.0,93.444,-36.1,4.967,0
2.0,1.0,93.918,-42.7,4.962,0
2.0,0.0,93.444,-36.1,4.968,0
1.0,0.0,93.2,-42.0,4.153,0
3.0,1.0,93.994,-36.4,4.855,0
6.0,1.0,93.918,-42.7,4.963,0
11.0,0.0,92.201,-31.4,0.829,1
1.0,1.0,93.2,-42.0,4.021,0
3.0,0.0,94.465,-41.8,4.865,0
1.0,0.0,93.994,-36.4,4.858,0
2.0,1.0,93.444,-36.1,4.964,0
2.0,1.0,94.465,-41.8,4.864,0
3.0,0.0,94.465,-41.8,4.958,0
4.0,1.0,93.444,-36.1,4.966,0
4.0,0.0,93.2,-42.0,4.153,0
2.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,93.918,-42.7,4.96,0
4.0,0.0,94.465,-41.8,4.961,0
3.0,0.0,92.649,-30.1,0.715,0
3.0,1.0,93.918,-42.7,4.957,0
2.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,92.893,-46.2,1.25,0
10.0,1.0,93.2,-42.0,4.191,0
10.0,0.0,92.893,-46.2,1.259,0
2.0,0.0,93.918,-42.7,4.961,0
1.0,1.0,92.893,-46.2,1.266,0
10.0,0.0,93.918,-42.7,4.962,0
5.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,93.444,-36.1,4.963,0
6.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,94.767,-50.8,1.041,1
2.0,0.0,93.918,-42.7,4.963,0
3.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,93.444,-36.1,4.963,1
4.0,0.0,93.444,-36.1,4.967,0
4.0,0.0,93.2,-42.0,4.223,1
3.0,1.0,93.994,-36.4,4.858,0
3.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,94.465,-41.8,4.961,0
1.0,0.0,93.2,-42.0,4.12,0
3.0,0.0,92.893,-46.2,1.344,0
3.0,1.0,92.843,-50.0,1.51,0
3.0,0.0,92.893,-46.2,1.344,0
2.0,0.0,93.918,-42.7,4.962,0
1.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,92.893,-46.2,1.266,0
6.0,0.0,93.994,-36.4,4.856,0
1.0,1.0,92.893,-46.2,1.313,0
2.0,1.0,93.444,-36.1,4.965,0
4.0,0.0,94.465,-41.8,4.967,0
5.0,0.0,93.994,-36.4,4.857,0
5.0,0.0,93.918,-42.7,4.962,1
6.0,0.0,94.465,-41.8,4.958,0
3.0,0.0,93.994,-36.4,4.858,0
8.0,0.0,92.379,-29.8,0.788,1
2.0,0.0,93.444,-36.1,4.965,0
10.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,92.201,-31.4,0.879,0
3.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,94.465,-41.8,4.958,0
8.0,0.0,93.918,-42.7,4.962,0
8.0,1.0,92.893,-46.2,1.327,0
2.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.2,-42.0,4.153,0
1.0,0.0,93.918,-42.7,4.968,0
3.0,0.0,93.075,-47.1,1.405,0
3.0,1.0,92.893,-46.2,1.313,0
2.0,0.0,93.444,-36.1,4.965,0
1.0,1.0,94.465,-41.8,4.866,0
3.0,0.0,94.465,-41.8,4.959,0
4.0,0.0,92.963,-40.8,1.286,1
5.0,0.0,92.431,-26.9,0.72,1
4.0,0.0,93.2,-42.0,4.076,0
0.0,1.0,93.994,-36.4,4.857,0
11.0,1.0,93.994,-36.4,4.864,0
3.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,92.893,-46.2,1.281,0
2.0,0.0,93.444,-36.1,4.963,0
4.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,93.2,-42.0,4.191,0
6.0,0.0,92.201,-31.4,0.884,0
2.0,0.0,94.465,-41.8,4.865,0
4.0,0.0,94.055,-39.8,0.742,1
3.0,1.0,93.918,-42.7,4.957,0
1.0,1.0,93.918,-42.7,4.963,0
8.0,0.0,93.2,-42.0,4.021,0
4.0,0.0,94.465,-41.8,4.865,0
5.0,1.0,93.918,-42.7,4.961,0
6.0,0.0,92.431,-26.9,0.74,1
5.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,94.199,-37.5,0.878,1
3.0,0.0,93.2,-42.0,4.076,0
2.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,93.994,-36.4,4.864,0
2.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.075,-47.1,1.405,0
0.0,0.0,94.215,-40.3,0.896,1
6.0,0.0,92.843,-50.0,1.811,1
10.0,0.0,94.465,-41.8,4.865,0
4.0,1.0,94.465,-41.8,4.958,0
1.0,0.0,92.893,-46.2,1.25,0
4.0,0.0,93.994,-36.4,4.855,0
3.0,0.0,94.465,-41.8,4.96,0
2.0,0.0,94.215,-40.3,0.782,0
2.0,0.0,93.2,-42.0,4.245,0
7.0,0.0,93.994,-36.4,4.859,0
2.0,0.0,93.918,-42.7,4.963,0
1.0,1.0,93.075,-47.1,1.41,0
3.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,93.994,-36.4,4.857,0
10.0,0.0,93.444,-36.1,4.968,1
3.0,0.0,93.994,-36.4,4.859,0
2.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.444,-36.1,4.967,0
1.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,92.893,-46.2,1.281,0
2.0,0.0,93.2,-42.0,4.12,0
8.0,1.0,93.994,-36.4,4.86,0
3.0,1.0,94.465,-41.8,4.961,0
1.0,0.0,92.893,-46.2,1.291,0
4.0,1.0,93.2,-42.0,4.021,0
3.0,0.0,93.918,-42.7,4.959,0
3.0,0.0,93.918,-42.7,4.963,0
3.0,0.0,93.994,-36.4,4.86,0
3.0,0.0,94.465,-41.8,4.967,0
3.0,0.0,93.075,-47.1,1.423,0
1.0,1.0,93.994,-36.4,4.856,0
8.0,0.0,93.2,-42.0,4.021,0
4.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,93.075,-47.1,1.365,0
9.0,0.0,92.893,-46.2,1.259,0
3.0,1.0,93.2,-42.0,4.021,0
1.0,0.0,93.994,-36.4,4.86,0
6.0,0.0,92.893,-46.2,1.244,0
2.0,0.0,94.465,-41.8,4.959,0
4.0,0.0,93.075,-47.1,1.365,1
1.0,0.0,93.994,-36.4,4.857,1
7.0,0.0,94.465,-41.8,4.959,0
1.0,1.0,93.075,-47.1,1.453,0
2.0,0.0,94.465,-41.8,4.865,0
3.0,0.0,93.369,-34.8,0.637,0
1.0,1.0,92.893,-46.2,1.299,0
6.0,0.0,93.2,-42.0,4.12,0
4.0,1.0,94.465,-41.8,4.864,0
3.0,1.0,93.994,-36.4,4.86,0
4.0,1.0,92.893,-46.2,1.25,0
4.0,0.0,94.601,-49.5,0.959,1
6.0,0.0,93.2,-42.0,4.12,0
11.0,0.0,93.075,-47.1,1.405,1
6.0,1.0,93.918,-42.7,4.962,0
3.0,0.0,93.918,-42.7,4.963,0
3.0,1.0,93.994,-36.4,4.857,0
6.0,0.0,93.2,-42.0,4.021,0
2.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,93.444,-36.1,4.964,0
5.0,0.0,93.749,-34.6,0.642,1
3.0,0.0,94.465,-41.8,4.967,0
2.0,0.0,93.2,-42.0,4.153,0
4.0,0.0,93.2,-42.0,4.021,0
1.0,0.0,94.465,-41.8,4.96,0
2.0,0.0,94.465,-41.8,4.962,0
8.0,0.0,93.369,-34.8,0.644,0
5.0,0.0,93.444,-36.1,4.97,0
3.0,0.0,93.994,-36.4,4.857,0
3.0,1.0,93.994,-36.4,4.859,0
2.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,92.893,-46.2,1.299,0
1.0,0.0,94.465,-41.8,4.865,0
8.0,0.0,93.2,-42.0,4.153,0
3.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,93.918,-42.7,4.963,0
2.0,1.0,93.075,-47.1,1.405,0
2.0,0.0,94.465,-41.8,4.958,0
4.0,0.0,92.893,-46.2,1.25,0
4.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,92.201,-31.4,0.854,1
4.0,0.0,92.893,-46.2,1.354,1
2.0,0.0,92.713,-33.0,0.72,0
0.0,1.0,92.893,-46.2,1.344,0
4.0,0.0,93.444,-36.1,4.966,0
3.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,92.893,-46.2,1.344,0
4.0,0.0,93.444,-36.1,4.966,0
11.0,0.0,92.713,-33.0,0.708,1
2.0,0.0,92.893,-46.2,1.281,0
3.0,1.0,94.465,-41.8,4.959,0
4.0,0.0,93.444,-36.1,4.962,1
3.0,0.0,94.465,-41.8,4.866,0
4.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,92.431,-26.9,0.722,0
8.0,0.0,93.444,-36.1,4.964,0
10.0,0.0,92.893,-46.2,1.344,0
11.0,0.0,94.767,-50.8,1.05,0
7.0,0.0,93.2,-42.0,4.191,0
3.0,1.0,94.465,-41.8,4.864,0
2.0,1.0,93.994,-36.4,4.858,0
6.0,0.0,92.843,-50.0,1.757,1
6.0,0.0,92.379,-29.8,0.803,0
3.0,1.0,92.893,-46.2,1.25,0
3.0,1.0,94.465,-41.8,4.864,0
3.0,0.0,92.893,-46.2,1.27,0
2.0,1.0,93.444,-36.1,4.964,0
7.0,0.0,92.963,-40.8,1.262,1
3.0,0.0,93.994,-36.4,4.855,0
6.0,0.0,93.994,-36.4,4.857,0
1.0,1.0,94.465,-41.8,4.967,0
2.0,0.0,92.201,-31.4,0.825,0
4.0,1.0,94.465,-41.8,4.866,0
8.0,0.0,93.918,-42.7,4.958,0
3.0,1.0,93.918,-42.7,4.957,0
4.0,1.0,93.994,-36.4,4.858,0
4.0,0.0,93.918,-42.7,4.958,0
4.0,0.0,93.749,-34.6,0.644,1
3.0,0.0,93.918,-42.7,4.957,0
3.0,0.0,94.055,-39.8,0.727,0
4.0,0.0,93.994,-36.4,4.856,0
4.0,0.0,93.444,-36.1,4.966,1
8.0,1.0,92.893,-46.2,1.313,0
3.0,0.0,92.893,-46.2,1.334,0
3.0,1.0,94.465,-41.8,4.961,0
4.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,94.465,-41.8,4.959,0
8.0,0.0,93.994,-36.4,4.856,0
3.0,1.0,93.918,-42.7,4.96,0
2.0,0.0,94.465,-41.8,4.959,0
10.0,0.0,93.2,-42.0,4.191,0
2.0,0.0,92.893,-46.2,1.291,0
2.0,1.0,93.918,-42.7,4.962,0
0.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.994,-36.4,4.856,0
3.0,0.0,94.465,-41.8,4.961,0
10.0,1.0,93.2,-42.0,4.191,0
2.0,0.0,93.369,-34.8,0.655,1
0.0,0.0,93.994,-36.4,4.864,0
2.0,0.0,93.994,-36.4,4.858,0
3.0,0.0,92.893,-46.2,1.313,0
9.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.994,-36.4,4.858,0
3.0,0.0,94.465,-41.8,4.959,0
3.0,0.0,92.893,-46.2,1.281,0
3.0,1.0,93.994,-36.4,4.856,0
4.0,0.0,93.994,-36.4,4.856,0
3.0,1.0,92.893,-46.2,1.281,0
7.0,0.0,93.918,-42.7,4.961,0
3.0,1.0,94.465,-41.8,4.959,0
2.0,0.0,93.075,-47.1,1.415,0
1.0,1.0,93.918,-42.7,4.962,0
0.0,0.0,94.465,-41.8,4.967,0
4.0,0.0,93.2,-42.0,4.12,0
3.0,0.0,93.444,-36.1,4.965,0
4.0,0.0,93.444,-36.1,4.965,0
4.0,0.0,92.893,-46.2,1.313,0
3.0,0.0,92.893,-46.2,1.281,1
5.0,0.0,94.027,-38.3,0.9,1
3.0,1.0,93.918,-42.7,4.957,0
2.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,93.444,-36.1,4.963,0
6.0,1.0,94.465,-41.8,4.961,0
2.0,0.0,92.963,-40.8,1.215,0
6.0,0.0,93.075,-47.1,1.365,1
4.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,92.469,-33.6,0.908,0
3.0,0.0,93.918,-42.7,4.962,0
3.0,1.0,93.918,-42.7,4.957,1
1.0,0.0,93.2,-42.0,4.021,0
5.0,0.0,94.601,-49.5,0.972,0
2.0,0.0,92.893,-46.2,1.313,0
2.0,0.0,93.994,-36.4,4.858,0
4.0,0.0,93.075,-47.1,1.415,0
11.0,0.0,94.027,-38.3,0.904,1
2.0,0.0,93.918,-42.7,4.968,0
7.0,1.0,93.444,-36.1,4.968,0
11.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,93.994,-36.4,4.857,0
5.0,0.0,92.201,-31.4,0.854,1
3.0,0.0,93.075,-47.1,1.365,1
4.0,0.0,93.994,-36.4,4.857,0
0.0,0.0,92.201,-31.4,0.859,0
3.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,92.893,-46.2,1.244,0
6.0,0.0,94.055,-39.8,0.729,1
6.0,1.0,93.994,-36.4,4.856,0
3.0,0.0,93.994,-36.4,4.856,0
3.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.918,-42.7,4.968,0
3.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,92.893,-46.2,1.291,0
4.0,0.0,93.444,-36.1,4.963,0
4.0,0.0,93.994,-36.4,4.857,0
7.0,0.0,93.2,-42.0,4.191,0
